Date,returns,msci,sentiment
2018-10-01,0.2757478836298079,-0.02918287937743158,0.1275447248314564
2018-11-01,0.0,-0.021400778210116878,0.6367981131863611
2018-12-01,0.1000617781250896,0.015564202334630406,0.1015594735547364
2019-01-01,0.6346028483153814,-0.1381322957198443,0.2437185686482782
2019-02-01,0.5077986883133336,0.05058365758754868,0.5362478548506989
2019-03-01,0.5667769031059533,0.08949416342412464,0.3827952448313781
2019-04-01,0.5291919821970215,-0.023346303501945775,0.5459158456969566
2019-05-01,0.086719420673319,0.054474708171206365,0.2475791490243017
2019-06-01,0.706273669265589,-0.035019455252918386,0.0169711208611713
2019-07-01,0.5579708538827245,0.0038910505836577958,0.5970011028181839
2019-08-01,0.3567057895473842,-0.16731517509727656,0.8309559604964224
2019-09-01,0.5750304200298926,0.0661478599221792,0.6680030207249245
